    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   53   32        59   36        0.29891         16.138         15.898           -2.679           -2.666         0.22361E+00    0.22361E+00    0
   54   33        59   36        0.32383         16.080         16.342           -2.635           -2.637         0.22361E+00    0.22361E+00    0
   43   23        59   37        0.77988         16.330         15.705           -2.845           -2.706         0.22361E+00    0.22361E+00    0
   45   24        59   37        0.37996         14.676         14.957           -2.775           -2.684         0.22361E+00    0.22361E+00    0
   46   26        59   37        0.97559         16.556         15.768           -2.650           -2.597         0.22361E+00    0.22361E+00    0
   47   28        59   37        0.40717         18.435         18.064           -2.541           -2.503         0.22361E+00    0.22361E+00    0
   49   29        59   37        1.44194         16.811         18.181           -2.501           -2.468         0.22361E+00    0.23310E+00    1
   50   30        59   37        0.20946         17.526         17.343           -2.576           -2.586         0.22361E+00    0.22361E+00    0
   52   31        59   37        0.00714         14.768         14.763           -2.750           -2.765         0.22361E+00    0.22361E+00    0
   53   32        59   37        0.77571         14.166         14.727           -2.756           -2.745         0.22361E+00    0.22361E+00    0
   54   33        59   37        1.10531         14.218         15.026           -2.625           -2.712         0.22361E+00    0.22361E+00    0
   55   35        59   37        1.35984         16.095         17.277           -2.536           -2.598         0.22361E+00    0.22830E+00    1
   43   23        59   38        1.54576         17.032         15.438           -2.840           -2.773         0.22361E+00    0.25212E+00    1
   45   24        59   38        1.54878         15.552         14.100           -2.889           -2.742         0.22361E+00    0.25155E+00    1
   46   26        59   38        0.41032         15.421         15.108           -2.831           -2.633         0.22361E+00    0.22361E+00    0
   47   28        59   38        1.46203         19.094         17.545           -2.589           -2.518         0.22361E+00    0.24063E+00    1
   49   29        59   38        0.78367         16.414         17.070           -2.612           -2.482         0.22361E+00    0.22361E+00    0
   50   30        59   38        0.17150         16.484         16.344           -2.619           -2.627         0.22361E+00    0.22361E+00    0
   52   31        59   38        0.13299         13.713         13.622           -2.904           -2.852         0.22361E+00    0.22361E+00    0
   53   32        59   38        0.56078         13.891         13.507           -2.808           -2.834         0.22361E+00    0.22361E+00    0
   54   33        59   38        1.05018         14.432         13.694           -2.701           -2.795         0.22361E+00    0.22361E+00    0
   55   35        59   38        0.37259         15.365         15.654           -2.730           -2.657         0.22361E+00    0.22361E+00    0
   56   36        59   38        0.75657         17.291         16.649           -2.511           -2.610         0.22361E+00    0.22361E+00    0
   43   23        59   39        1.61431         16.857         15.154           -3.088           -2.847         0.22361E+00    0.25688E+00    1
   45   24        59   39        1.24869         14.154         13.255           -2.974           -2.809         0.22361E+00    0.22927E+00    1
   46   26        59   39        0.07820         14.349         14.405           -2.836           -2.676         0.22361E+00    0.22361E+00    0
   47   28        59   39        0.20911         17.133         16.954           -2.640           -2.540         0.22361E+00    0.22361E+00    0
   49   29        59   39        0.16028         15.963         15.835           -2.630           -2.504         0.22361E+00    0.22361E+00    0
   50   30        59   39        1.25077         14.334         15.259           -2.632           -2.678         0.22361E+00    0.22361E+00    0
   52   31        59   39        0.15077         12.622         12.527           -2.783           -2.951         0.22361E+00    0.22361E+00    0
   53   32        59   39        0.19270         12.490         12.370           -2.790           -2.935         0.22361E+00    0.22361E+00    0
