    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   86   82        16   20        2.74989        264.222        293.476           -2.200           -2.622         0.17321E+00    0.19541E+00    1
   23   19        25   29        1.04331         61.489         59.437          -12.400           -9.949         0.17321E+00    0.18065E+00    1
   28   24        18   22        0.74119         77.195         75.502          -11.900           -9.494         0.17321E+00    0.17362E+00    1
   26   30        63   67        0.69878         91.868         89.969           -8.600          -10.640         0.17321E+00    0.17321E+00    0
   27   31        63   67        0.33396         86.848         85.998          -10.000          -11.986         0.17321E+00    0.17321E+00    0
   33   29        18   22        0.14893         69.283         69.574           -7.900           -6.311         0.17321E+00    0.17321E+00    0
   33   29        19   23        0.33820         55.080         54.535           -8.900           -7.033         0.17321E+00    0.17321E+00    0
   34   30        18   22        0.31295         76.579         75.887           -8.500           -6.166         0.17321E+00    0.17321E+00    0
   35   31        18   22        0.69133        116.510        118.951           -7.500           -7.160         0.17321E+00    0.17321E+00    0
   36   32        18   22        0.10816        181.476        182.127           -8.800           -7.844         0.17321E+00    0.18487E+00    1
   37   33        18   22        0.02445        278.208        278.186           -9.100           -8.148         0.17321E+00    0.19769E+00    1
   37   33        19   23        0.45929        205.425        202.005          -10.500           -8.771         0.17321E+00    0.19179E+00    1
   38   34        18   22        0.26714        360.528        356.481          -10.000           -8.103         0.17321E+00    0.20716E+00    1
   39   35        18   22        0.84416        317.317        304.745           -9.900           -7.812         0.17321E+00    0.21903E+00    1
   40   36        18   22        0.84383        234.468        226.334          -11.500           -7.347         0.17321E+00    0.20537E+00    1
   63   67        18   22        1.27661        246.077        236.447           -2.500           -4.823         0.17321E+00    0.17697E+00    1
   63   67        64   68        0.35640        161.465        163.195           -5.300           -6.138         0.17321E+00    0.17321E+00    0
   65   69        18   22        2.12902        139.319        128.299           -1.900           -5.570         0.17321E+00    0.19681E+00    1
   65   69        64   68        0.14406        152.054        152.687           -4.900           -6.073         0.17321E+00    0.17321E+00    0
   69   73        18   22        0.20915         70.776         70.798           -2.500           -8.765         0.17321E+00    0.17321E+00    0
   73   77        18   22        3.07607         52.847         64.120          -16.600          -11.737         0.17321E+00    0.25071E+00    1
   78   74        63   67        0.17466         69.400         69.757           -8.100           -7.005         0.17321E+00    0.17321E+00    0
   78   74        64   68        0.21086         54.467         54.136           -9.200           -7.581         0.17321E+00    0.17321E+00    0
   79   75        63   67        0.31342         91.053         91.908           -7.400           -6.338         0.17321E+00    0.17321E+00    0
   79   75        64   68        0.07076         69.024         68.935           -8.600           -6.930         0.17321E+00    0.17321E+00    0
   80   76        63   67        0.43987        121.717        123.332           -5.800           -6.247         0.17321E+00    0.17321E+00    0
   80   76        64   68        0.14923         90.005         90.408           -7.000           -6.798         0.17321E+00    0.17321E+00    0
   81   77        63   67        0.72941        185.993        190.114           -6.300           -6.849         0.17321E+00    0.17338E+00    1
   81   77        64   68        0.50209        135.852        137.913           -6.900           -7.367         0.17321E+00    0.17321E+00    0
   82   78        18   22        1.56344       4177.923       3426.155           -7.600           -4.388         0.17321E+00    0.35625E+00    1
   82   78        63   67        0.11246        265.149        266.207           -7.900           -7.267         0.17321E+00    0.18918E+00    1
