    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    5   28         9   32        0.66907         17.247         17.834           -7.920           -7.933         0.22361E+00    0.22361E+00    0
    6   29         9   32        0.54422         17.508         17.991           -6.885           -7.414         0.22361E+00    0.22361E+00    0
    7   30         9   32        0.45761         16.136         15.771           -5.865           -6.951         0.22361E+00    0.22361E+00    0
    2   24         9   33        0.78065         14.575         15.156           -9.430           -8.780         0.22361E+00    0.22361E+00    0
    3   26         9   33        1.22978         15.485         16.467           -9.140           -8.706         0.22361E+00    0.22361E+00    0
    5   28         9   33        0.72820         17.295         17.937           -8.420           -7.964         0.22361E+00    0.22361E+00    0
    6   29         9   33        0.47742         17.766         18.195           -7.420           -7.455         0.22361E+00    0.22361E+00    0
    7   30         9   33        0.36973         16.595         16.291           -6.515           -6.991         0.22361E+00    0.22361E+00    0
    2   24         9   35        0.70773         15.111         15.655           -9.240           -8.619         0.22361E+00    0.22361E+00    0
    3   26         9   35        1.27149         15.855         16.896           -8.990           -8.600         0.22361E+00    0.22361E+00    0
    5   28         9   35        1.10437         17.146         18.120           -8.290           -7.940         0.22361E+00    0.22361E+00    0
    6   29         9   35        0.66650         17.813         18.416           -7.240           -7.443         0.22361E+00    0.22361E+00    0
    7   30         9   35        0.14836         16.740         16.617           -6.380           -6.966         0.22361E+00    0.22361E+00    0
    2   24         9   36        0.70455         15.184         15.729           -9.000           -8.519         0.22361E+00    0.22361E+00    0
    3   26         9   36        1.28176         15.846         16.895           -8.775           -8.515         0.22361E+00    0.22361E+00    0
    5   28         9   36        1.23508         16.883         17.958           -8.045           -7.886         0.22361E+00    0.22361E+00    0
    6   29         9   36        0.70696         17.611         18.245           -7.060           -7.396         0.22361E+00    0.22361E+00    0
    7   30         9   36        0.11182         16.561         16.469           -6.240           -6.917         0.22361E+00    0.22361E+00    0
    2   24         9   37        0.76044         15.191         15.780           -8.665           -8.417         0.22361E+00    0.22361E+00    0
    3   26         9   37        1.37123         15.760         16.879           -8.450           -8.424         0.22361E+00    0.22361E+00    0
    5   28         9   37        1.43145         16.566         17.796           -7.780           -7.822         0.22361E+00    0.22361E+00    0
    6   29         9   37        0.81329         17.354         18.074           -6.780           -7.338         0.22361E+00    0.22361E+00    0
    7   30         9   37        0.04720         16.354         16.318           -5.995           -6.862         0.22361E+00    0.22361E+00    0
    2   24         9   38        0.75845         15.197         15.784           -8.645           -8.321         0.22361E+00    0.22361E+00    0
    3   26         9   38        1.41026         15.670         16.815           -8.345           -8.332         0.22361E+00    0.22361E+00    0
    5   28         9   38        1.54621         16.292         17.601           -7.640           -7.753         0.22361E+00    0.22361E+00    0
    6   29         9   38        0.85450         17.127         17.874           -6.680           -7.278         0.22361E+00    0.22361E+00    0
    7   30         9   38        0.02659         16.160         16.144           -5.905           -6.806         0.22361E+00    0.22361E+00    0
    2   24         9   39        0.64487         15.215         15.714           -8.430           -8.224         0.22361E+00    0.22361E+00    0
    3   26         9   39        1.29773         15.614         16.661           -8.360           -8.240         0.22361E+00    0.22361E+00    0
    5   28         9   39        1.49662         16.074         17.323           -7.415           -7.685         0.22361E+00    0.22361E+00    0
